CustomerID,Age,Gender,MaritalStatus,Income,Region,PolicyType,PolicyStartYear,PremiumMonthly,ClaimsMade,ClaimsRejected,LastClaimAmount,RenewalStatus,CustomerSatisfaction,NumberOfInquiriesLastYear,HouseType,LifeInsuranceType,HealthInsurancePlan,CustomerFeedbackScore,DigitalPlatformUsage,PolicyUpgradesLastYear,FraudulentClaims,PolicyDurationMonths,CoverDetails,TimeToResolutionDays,ClaimReasons,CommunicationMeans,CustomerServiceFrequency,ServiceNature,PolicyDiscounts,PremiumPaymentFrequency,MissedPayments,VehicleType
21,21,M,Single,58890,Nakuru,Livestock,2018,134,1,2,700,Renewed,5,2,Apartment,Term,Basic,7,Medium,2,0,98,Basic,19,Death,Text,9,Update,24,Annually,5,Nissan X-Trail
136,62,F,Widowed,59048,Kiambu,Property,2015,172,4,2,1000,Renewed,3,0,Rental,Whole,Basic,8,Medium,1,0,82,Basic,14,Floods,Phone Call,0,Complaint,27,Annually,1,Nissan X-Trail
129,27,M,Single,66085,Kiambu,Education,2021,170,2,2,2400,Renewed,4,2,Rental,Term,No Health Insurance,4,High,2,0,361,Standard,3,Maturity,Phone Call,7,Query,12,Weekly,5,Nissan X-Trail
98,22,M,Married,45636,Narok,Education,2017,180,2,1,300,Not Renewed,4,3,Rental,Whole,Premium,5,Low,1,0,353,Comprehensive,8,Maturity,Skype,1,Update,11,Quarterly,5,Subaru Forester
134,50,M,Divorced,70034,Mombasa,Property,2020,183,2,2,2200,Renewed,5,2,Rental,No Life Insurance,Premium,1,Medium,2,1,339,Basic,25,Drought,In-Person,0,Complaint,5,Monthly,5,Mercedes
78,21,M,Divorced,74205,Kiambu,Health,2018,111,4,2,2600,Renewed,2,3,Apartment,Term,Basic,5,Medium,0,1,153,Premium,19,Drought,In-Person,5,Update,24,Quarterly,5,Mercedes
185,52,M,Divorced,68758,Kisumu,Health,2019,125,4,0,1200,Renewed,1,3,Bungalow,Term,Premium,10,Low,1,1,160,Premium,5,Maturity,Email,6,Complaint,8,Quarterly,5,Toyota Harrier
29,48,F,Single,60518,Nairobi,Motor,2021,137,2,1,1500,Renewed,3,1,Bungalow,No Life Insurance,Premium,2,Low,1,1,488,Basic,8,Floods,Skype,7,Complaint,2,Quarterly,1,Toyota Harrier
130,61,M,Single,69941,Kitui,Property,2017,181,3,1,2900,Not Renewed,1,1,Bungalow,No Life Insurance,No Health Insurance,1,Low,1,0,174,Premium,10,Natural Disaster,In-Person,1,Update,15,Semi-Annual,5,Nissan X-Trail
80,44,F,Single,52317,Nakuru,Agricultural,2018,191,1,0,2800,Not Renewed,5,1,Bungalow,Term,No Health Insurance,10,Medium,2,1,363,Comprehensive,6,Floods,Email,3,Query,28,Weekly,5,Mercedes
78,27,F,Divorced,74885,Turkana,Education,2020,190,1,2,1000,Renewed,1,1,Apartment,No Life Insurance,No Health Insurance,10,High,2,1,443,Premium,3,Drought,Email,6,Feedback,1,Weekly,5,Nissan X-Trail
38,61,M,Single,58683,Mombasa,Health,2019,112,3,0,2000,Not Renewed,1,3,Bungalow,Whole,Basic,1,Low,2,0,214,Premium,19,Floods,Email,3,Update,20,Weekly,5,Mazda CX-5
161,58,F,Widowed,66294,Kiambu,Livestock,2015,172,3,0,3000,Renewed,1,2,Bungalow,No Life Insurance,Basic,3,Medium,1,0,465,Basic,7,Maturity,In-Person,7,Feedback,12,Weekly,5,Mercedes
32,56,M,Married,69971,Turkana,Health,2015,159,0,1,750,Renewed,3,2,Bungalow,Whole,Basic,5,Medium,2,0,236,Basic,4,Floods,Phone Call,6,Update,9,Semi-Annual,0,Toyota Land Cruiser V8
134,58,F,Single,65903,Turkana,Livestock,2015,180,2,2,1900,Renewed,4,0,Apartment,No Life Insurance,Premium,10,High,2,0,495,Basic,22,Death,In-Person,1,Complaint,12,Weekly,1,Mercedes
109,26,M,Divorced,47045,Nairobi,Health,2016,175,4,1,2800,Renewed,3,0,Apartment,No Life Insurance,Basic,8,Low,2,1,494,Standard,26,Theft,Skype,4,Query,29,Quarterly,5,Mazda CX-5
120,64,M,Divorced,33947,Garissa,Education,2018,190,2,1,2900,Not Renewed,4,0,No Housing Insurance,Whole,Premium,10,Medium,1,1,349,Premium,6,Maturity,In-Person,8,Feedback,1,Annually,5,Toyota Land Cruiser V8
129,21,M,Divorced,59906,Kitui,Livestock,2021,195,1,2,2900,Not Renewed,2,1,No Housing Insurance,Term,Premium,6,Low,1,0,237,Standard,18,Accident,Text,9,Query,7,Semi-Annual,5,Toyota Harrier
157,24,M,Single,68969,Eldoret,Health,2015,136,3,0,2400,Renewed,5,3,Apartment,Whole,No Health Insurance,2,Medium,0,0,50,Premium,4,Theft,Email,0,Complaint,17,Monthly,2,Toyota Harrier
120,42,F,Divorced,33880,Nakuru,Health,2020,121,4,2,300,Renewed,3,0,Bungalow,No Life Insurance,Basic,9,Low,2,1,265,Comprehensive,25,Theft,Text,3,Feedback,10,Semi-Annual,5,Toyota Harrier
200,47,F,Divorced,70142,Mombasa,Agricultural,2021,151,4,1,1500,Renewed,4,2,No Housing Insurance,No Life Insurance,Premium,2,Medium,1,0,179,Standard,9,Natural Disaster,In-Person,0,Update,5,Monthly,2,Mercedes
125,22,F,Single,40491,Kisumu,Health,2021,134,4,0,500,Not Renewed,1,3,Apartment,Whole,Basic,5,Medium,2,0,374,Comprehensive,23,Drought,Phone Call,7,Update,24,Weekly,5,Mercedes
185,33,M,Widowed,33097,Turkana,Agricultural,2015,180,1,0,500,Not Renewed,2,3,Apartment,No Life Insurance,Basic,4,High,2,0,19,Standard,2,Drought,Phone Call,9,Query,30,Quarterly,5,Toyota Harrier
196,19,M,Divorced,56006,Eldoret,Health,2017,109,1,1,2100,Renewed,5,1,Rental,No Life Insurance,Basic,3,High,0,1,218,Basic,2,Maturity,In-Person,4,Complaint,22,Semi-Annual,5,Toyota Harrier
101,45,M,Married,74125,Eldoret,Property,2019,103,1,1,1200,Not Renewed,4,2,Rental,Whole,Basic,2,Low,1,1,447,Premium,20,Theft,Email,1,Update,6,Weekly,5,Nissan X-Trail
178,26,F,Widowed,50562,Turkana,Agricultural,2021,124,1,0,1200,Not Renewed,5,2,Bungalow,Whole,Premium,10,Medium,2,1,52,Premium,6,Floods,Email,10,Complaint,28,Semi-Annual,5,Mazda CX-5
20,58,M,Single,63355,Garissa,Agricultural,2020,143,0,2,750,Not Renewed,4,1,Apartment,Whole,Premium,5,Low,0,0,82,Comprehensive,4,Accident,Text,10,Query,26,Semi-Annual,5,Mercedes
52,67,M,Married,34525,Turkana,Property,2018,190,4,0,600,Not Renewed,4,0,Rental,Whole,Basic,7,High,1,1,135,Standard,20,Maturity,Phone Call,4,Complaint,27,Semi-Annual,5,Mazda CX-5
154,48,F,Widowed,31009,Garissa,Health,2018,190,2,1,200,Not Renewed,1,3,Rental,Whole,Basic,4,Low,1,0,348,Basic,27,Drought,Skype,6,Complaint,1,Annually,5,Toyota Land Cruiser V8
74,61,M,Married,76684,Kisumu,Agricultural,2019,131,4,2,2200,Renewed,3,2,Bungalow,No Life Insurance,Basic,6,High,0,1,205,Standard,18,Accident,Email,5,Query,14,Semi-Annual,5,Mazda CX-5
82,63,F,Single,34646,Narok,Education,2015,128,1,2,1800,Renewed,5,3,Bungalow,No Life Insurance,Basic,5,High,2,1,412,Premium,4,Floods,Email,9,Query,30,Monthly,5,Nissan X-Trail
45,64,F,Single,51476,Turkana,Education,2019,190,4,1,2200,Renewed,4,3,Bungalow,No Life Insurance,No Health Insurance,1,Low,1,0,461,Standard,28,Maturity,Phone Call,2,Feedback,19,Semi-Annual,5,Toyota Land Cruiser V8
63,31,F,Divorced,62967,Kisumu,Livestock,2017,124,4,2,2100,Not Renewed,2,3,Apartment,Whole,No Health Insurance,5,Medium,2,0,153,Comprehensive,23,Drought,Phone Call,5,Query,24,Weekly,5,Mercedes
188,42,F,Widowed,73624,Kiambu,Motor,2017,135,2,2,3000,Renewed,4,1,Bungalow,Whole,Basic,4,High,2,1,16,Comprehensive,3,Maturity,Phone Call,10,Query,12,Weekly,5,Toyota Harrier
138,33,M,Married,46081,Turkana,Livestock,2015,126,3,2,2000,Renewed,2,1,Apartment,Whole,Premium,4,Low,0,0,304,Basic,27,Death,Email,2,Query,26,Quarterly,5,Mercedes
164,56,F,Divorced,78614,Turkana,Livestock,2020,182,1,1,2900,Renewed,3,1,Apartment,Whole,Basic,7,Low,1,0,182,Premium,23,Drought,In-Person,2,Update,8,Weekly,5,Mazda CX-5
43,25,M,Single,75029,Garissa,Education,2018,192,2,2,1300,Renewed,4,0,Apartment,No Life Insurance,Basic,6,High,0,0,167,Comprehensive,27,Maturity,Skype,10,Complaint,12,Weekly,5,Toyota Land Cruiser V8
102,44,F,Single,78579,Nakuru,Agricultural,2021,170,1,0,1200,Not Renewed,5,1,Apartment,No Life Insurance,Premium,9,High,2,1,61,Premium,6,Accident,Skype,5,Update,28,Weekly,5,Mercedes
21,68,M,Divorced,58483,Kisumu,Health,2017,124,4,2,2500,Renewed,2,0,Apartment,Term,No Health Insurance,7,Medium,1,0,279,Premium,24,Death,Text,7,Update,24,Weekly,5,Toyota Land Cruiser V8
184,42,M,Divorced,32974,Nairobi,Motor,2020,109,1,1,1000,Renewed,5,1,Bungalow,Term,No Health Insurance,2,Medium,2,1,253,Basic,21,Maturity,In-Person,0,Update,23,Semi-Annual,4,Mazda CX-5
131,32,F,Married,43722,Nakuru,Agricultural,2015,123,1,2,1800,Not Renewed,4,1,Apartment,No Life Insurance,No Health Insurance,5,Medium,0,0,348,Standard,13,Accident,Text,9,Update,7,Semi-Annual,1,Mercedes
178,44,F,Divorced,54605,Kisumu,Agricultural,2019,109,3,1,1200,Renewed,4,3,Apartment,Term,Basic,1,Low,0,1,142,Comprehensive,19,Theft,Email,3,Update,11,Semi-Annual,5,Mercedes
123,55,M,Divorced,66121,Kiambu,Education,2017,101,3,2,1900,Renewed,4,1,Rental,Whole,Basic,9,Medium,2,0,463,Basic,21,Accident,In-Person,8,Query,12,Monthly,0,Mazda CX-5
59,57,F,Widowed,75632,Turkana,Health,2017,116,2,1,2900,Not Renewed,1,0,Rental,Term,Premium,1,High,1,0,6,Premium,15,Maturity,Skype,8,Update,20,Semi-Annual,5,Toyota Harrier
128,21,F,Single,42754,Kiambu,Property,2019,191,0,2,2900,Renewed,4,3,Rental,Term,Basic,10,High,1,0,389,Standard,23,Maturity,Text,6,Feedback,16,Semi-Annual,5,Subaru Forester
166,61,M,Married,57702,Narok,Education,2019,136,1,0,1600,Not Renewed,5,0,Bungalow,Term,Basic,8,Medium,1,0,179,Basic,18,Drought,Email,4,Update,13,Annually,5,Subaru Forester
113,31,M,Widowed,61563,Kisumu,Motor,2018,159,1,2,100,Not Renewed,5,3,Apartment,Term,Basic,6,High,1,1,492,Premium,23,Death,In-Person,9,Query,24,Weekly,5,Nissan X-Trail
165,41,M,Widowed,75033,Nakuru,Property,2020,131,0,2,1900,Not Renewed,5,3,Bungalow,No Life Insurance,Basic,8,Low,1,0,389,Premium,23,Accident,Phone Call,6,Query,16,Monthly,5,Subaru Forester
77,25,M,Single,58866,Kiambu,Motor,2019,125,3,1,1700,Not Renewed,5,3,Bungalow,Whole,No Health Insurance,10,Medium,1,1,111,Standard,5,Natural Disaster,Phone Call,7,Complaint,2,Weekly,1,Toyota Land Cruiser V8
96,61,M,Widowed,56510,Kisumu,Livestock,2018,134,4,0,500,Not Renewed,2,2,Rental,Whole,No Health Insurance,5,Medium,0,0,105,Premium,19,Maturity,Text,7,Query,24,Annually,5,Mercedes
12,66,F,Divorced,48663,Narok,Motor,2016,159,1,2,2200,Renewed,3,2,Apartment,No Life Insurance,Premium,8,High,2,0,51,Premium,26,Maturity,Phone Call,3,Query,14,Annually,5,Mazda CX-5
45,22,M,Widowed,70172,Nakuru,Motor,2017,104,4,1,2200,Not Renewed,1,3,Apartment,No Life Insurance,Premium,7,High,0,0,15,Standard,9,Drought,In-Person,6,Complaint,5,Weekly,2,Subaru Forester
184,62,M,Widowed,65905,Turkana,Health,2020,161,3,0,1000,Not Renewed,4,2,Bungalow,Whole,Premium,5,High,2,0,15,Standard,21,Maturity,In-Person,10,Complaint,12,Monthly,0,Nissan X-Trail
181,27,F,Single,36188,Kitui,Education,2018,114,0,1,800,Not Renewed,2,2,Apartment,Whole,Premium,10,Medium,1,0,274,Comprehensive,6,Floods,In-Person,10,Query,28,Annually,5,Mazda CX-5
139,61,F,Single,34442,Garissa,Property,2016,175,1,0,3000,Not Renewed,2,2,Bungalow,No Life Insurance,No Health Insurance,2,High,0,0,140,Basic,10,Theft,Email,9,Update,30,Quarterly,5,Nissan X-Trail
53,43,F,Widowed,43928,Busia,Agricultural,2019,164,4,2,1300,Renewed,4,3,Rental,No Life Insurance,Basic,2,Low,1,1,155,Standard,11,Theft,Email,3,Complaint,13,Semi-Annual,5,Mazda CX-5
138,54,F,Single,66676,Kitui,Health,2017,196,1,1,2900,Renewed,4,1,No Housing Insurance,No Life Insurance,Basic,9,Low,1,0,491,Premium,14,Death,Text,4,Query,7,Semi-Annual,5,Toyota Harrier
88,65,M,Divorced,43930,Kitui,Livestock,2016,121,1,2,200,Renewed,1,1,Apartment,Term,No Health Insurance,4,Low,0,0,465,Standard,28,Accident,Text,4,Complaint,7,Semi-Annual,1,Mercedes
193,55,M,Married,58094,Eldoret,Education,2016,120,4,0,2200,Not Renewed,5,2,Rental,No Life Insurance,Premium,10,Low,0,1,138,Premium,10,Theft,Email,10,Update,21,Annually,5,Subaru Forester
88,61,F,Married,34687,Mombasa,Education,2017,115,0,0,1800,Renewed,5,3,Bungalow,No Life Insurance,Basic,3,High,1,1,303,Standard,10,Drought,Text,0,Update,30,Quarterly,5,Toyota Harrier
156,27,M,Single,64614,Turkana,Motor,2020,159,4,1,500,Not Renewed,3,1,Bungalow,No Life Insurance,Premium,8,High,0,1,334,Comprehensive,27,Death,Text,5,Query,26,Weekly,5,Mercedes
48,55,M,Widowed,43045,Kiambu,Agricultural,2020,190,1,2,500,Not Renewed,2,1,Bungalow,No Life Insurance,Basic,1,High,0,0,437,Basic,10,Floods,Email,7,Query,30,Annually,5,Toyota Harrier
198,27,F,Widowed,55800,Busia,Health,2015,168,2,2,2200,Renewed,4,3,Rental,Whole,Premium,10,High,1,1,469,Premium,6,Maturity,Text,1,Complaint,13,Quarterly,5,Toyota Harrier
11,52,F,Divorced,34168,Kitui,Agricultural,2015,130,3,1,200,Not Renewed,4,1,Bungalow,Term,No Health Insurance,2,Low,0,1,349,Standard,11,Accident,Skype,0,Query,7,Semi-Annual,5,Mercedes
119,55,F,Married,47747,Kiambu,Health,2016,111,4,2,2900,Not Renewed,2,1,No Housing Insurance,Whole,No Health Insurance,5,Low,1,0,171,Basic,17,Maturity,Text,4,Query,16,Annually,5,Mercedes
124,26,M,Divorced,67044,Nairobi,Motor,2020,190,4,0,2500,Not Renewed,4,1,Rental,Whole,Premium,4,High,0,1,467,Standard,27,Death,In-Person,10,Update,26,Quarterly,5,Toyota Harrier
43,34,M,Widowed,59534,Narok,Education,2021,123,1,1,1300,Renewed,5,3,Apartment,Whole,Basic,4,High,1,1,134,Basic,6,Floods,Text,1,Update,19,Weekly,5,Nissan X-Trail
8,24,F,Married,34326,Turkana,Agricultural,2017,172,4,0,2100,Renewed,1,1,Rental,No Life Insurance,Basic,10,High,2,1,388,Basic,10,Maturity,Email,7,Update,30,Quarterly,5,Toyota Harrier
185,31,M,Single,39623,Nakuru,Agricultural,2021,173,3,1,2900,Not Renewed,1,1,Bungalow,Term,No Health Insurance,7,Medium,2,0,230,Standard,18,Death,Text,0,Query,7,Quarterly,5,Mercedes
164,47,M,Married,70212,Mombasa,Livestock,2018,106,4,2,500,Not Renewed,1,1,No Housing Insurance,No Life Insurance,Basic,4,High,1,1,422,Basic,25,Natural Disaster,Skype,8,Complaint,5,Weekly,5,Mercedes
105,45,F,Single,55136,Kiambu,Motor,2016,113,3,0,700,Renewed,2,1,Rental,No Life Insurance,Premium,3,High,2,0,418,Standard,17,Theft,Text,5,Feedback,16,Annually,5,Mercedes
177,21,F,Single,77100,Kiambu,Property,2018,190,4,2,800,Not Renewed,2,3,Rental,Whole,Basic,1,Medium,2,0,481,Basic,19,Drought,Phone Call,6,Update,24,Annually,5,Mercedes
15,60,M,Widowed,73868,Eldoret,Agricultural,2015,133,1,2,1500,Not Renewed,4,3,Apartment,No Life Insurance,Basic,1,Low,0,0,477,Comprehensive,27,Maturity,In-Person,1,Query,20,Weekly,5,Toyota Harrier
192,21,M,Divorced,43817,Garissa,Property,2019,108,1,2,2400,Renewed,4,2,Apartment,No Life Insurance,Premium,5,Medium,2,1,336,Premium,19,Floods,Skype,2,Update,25,Annually,5,Toyota Harrier
41,48,M,Divorced,60610,Mombasa,Education,2015,182,4,1,2800,Not Renewed,2,2,Apartment,Term,Premium,6,Low,0,1,311,Basic,27,Accident,Text,4,Complaint,26,Annually,5,Toyota Harrier
118,60,M,Single,71810,Kiambu,Education,2019,100,2,1,100,Not Renewed,2,0,Bungalow,Whole,Basic,5,Low,2,0,265,Standard,16,Theft,Text,2,Complaint,11,Annually,5,Mercedes
157,21,M,Single,53403,Kisumu,Health,2020,183,4,2,750,Renewed,1,0,Rental,Term,No Health Insurance,5,Medium,1,0,11,Standard,23,Death,Text,9,Update,24,Quarterly,5,Mercedes
193,27,M,Single,44565,Nakuru,Agricultural,2015,190,1,1,500,Not Renewed,2,3,Apartment,No Life Insurance,Premium,4,Medium,0,0,193,Premium,7,Accident,Text,5,Query,24,Annually,5,Mercedes
15,50,M,Married,44272,Busia,Motor,2015,188,1,1,400,Not Renewed,2,0,Bungalow,Whole,No Health Insurance,10,Low,2,1,290,Comprehensive,22,Floods,Phone Call,10,Update,26,Quarterly,5,Nissan X-Trail
131,69,F,Single,56368,Kitui,Agricultural,2020,112,1,0,2200,Renewed,2,2,Apartment,Term,Basic,8,High,1,0,14,Comprehensive,23,Maturity,Email,10,Query,28,Semi-Annual,5,Mercedes
101,48,M,Widowed,50777,Kisumu,Livestock,2019,190,4,2,1700,Renewed,5,3,Rental,Term,Basic,7,Medium,0,1,12,Premium,17,Accident,Phone Call,7,Query,24,Annually,5,Toyota Land Cruiser V8
51,44,M,Single,63528,Kiambu,Property,2015,121,3,2,1000,Not Renewed,3,2,Apartment,Term,Basic,10,Medium,0,0,16,Comprehensive,22,Maturity,In-Person,1,Complaint,12,Quarterly,5,Nissan X-Trail
58,63,M,Single,66193,Garissa,Livestock,2020,150,0,2,200,Not Renewed,5,1,Rental,No Life Insurance,Basic,5,Low,1,0,409,Basic,23,Maturity,Text,4,Query,16,Quarterly,5,Mazda CX-5
138,54,M,Divorced,79708,Kiambu,Agricultural,2015,150,4,1,3000,Not Renewed,4,2,Bungalow,Term,Basic,5,Medium,2,0,192,Comprehensive,21,Maturity,Email,10,Complaint,12,Monthly,5,Nissan X-Trail
126,27,M,Single,32063,Nairobi,Property,2020,151,1,2,3000,Renewed,3,1,Rental,Whole,Basic,10,Medium,2,0,240,Comprehensive,9,Theft,Skype,1,Update,10,Semi-Annual,5,Toyota Harrier
65,55,F,Single,72105,Nakuru,Agricultural,2015,124,1,0,1200,Not Renewed,5,3,Apartment,Whole,Basic,10,Medium,1,0,237,Comprehensive,6,Accident,Skype,8,Update,28,Semi-Annual,5,Mercedes
59,34,M,Married,58476,Busia,Health,2021,104,0,0,800,Renewed,3,2,Bungalow,Whole,Basic,9,High,2,0,397,Basic,2,Death,Email,3,Update,9,Quarterly,0,Toyota Land Cruiser V8
179,40,F,Widowed,54723,Nakuru,Motor,2016,185,4,2,700,Not Renewed,3,1,Apartment,No Life Insurance,No Health Insurance,10,Medium,1,0,383,Premium,28,Theft,Text,3,Update,10,Semi-Annual,5,Nissan X-Trail
25,36,M,Widowed,30641,Eldoret,Agricultural,2015,104,1,2,2200,Not Renewed,2,1,Rental,No Life Insurance,Premium,5,Medium,2,0,466,Standard,4,Death,Skype,0,Complaint,25,Quarterly,5,Mazda CX-5
43,30,M,Single,61009,Nakuru,Livestock,2021,190,3,1,2900,Renewed,4,0,Apartment,Term,No Health Insurance,8,High,0,0,65,Standard,24,Maturity,In-Person,3,Complaint,1,Weekly,5,Mazda CX-5
132,29,M,Single,34442,Busia,Agricultural,2015,170,1,2,500,Renewed,5,1,Apartment,No Life Insurance,Basic,2,High,2,0,384,Premium,4,Floods,In-Person,7,Query,30,Weekly,5,Toyota Harrier
15,27,F,Married,51311,Kisumu,Motor,2018,185,1,1,3000,Renewed,1,2,Apartment,Whole,No Health Insurance,10,Medium,2,0,173,Comprehensive,3,Maturity,Phone Call,8,Feedback,12,Quarterly,1,Mazda CX-5
73,32,F,Single,33854,Eldoret,Property,2021,130,2,1,1400,Renewed,3,0,Apartment,No Life Insurance,Premium,5,Low,2,1,262,Basic,15,Drought,Text,1,Update,3,Semi-Annual,5,Subaru Forester
147,28,F,Married,53522,Busia,Health,2018,194,4,2,2000,Not Renewed,3,0,Rental,Term,Premium,2,Low,0,1,417,Comprehensive,12,Theft,Email,0,Update,3,Weekly,5,Mazda CX-5
72,29,M,Single,42829,Kitui,Property,2020,124,0,1,1700,Not Renewed,1,1,Bungalow,No Life Insurance,Basic,8,Medium,1,0,349,Comprehensive,24,Maturity,Skype,8,Update,15,Semi-Annual,5,Nissan X-Trail
5,53,F,Widowed,72471,Eldoret,Agricultural,2016,188,0,1,200,Not Renewed,5,1,Rental,Whole,Premium,2,High,0,1,5,Standard,5,Floods,Text,7,Complaint,2,Semi-Annual,2,Mercedes
79,22,F,Divorced,78229,Kisumu,Motor,2021,193,4,0,2000,Renewed,3,2,Bungalow,No Life Insurance,No Health Insurance,8,High,2,0,49,Premium,18,Maturity,Text,8,Query,14,Semi-Annual,5,Mazda CX-5
193,42,F,Divorced,48199,Kiambu,Property,2020,159,1,1,1300,Renewed,3,2,Bungalow,Term,No Health Insurance,5,Medium,2,1,374,Basic,21,Drought,Phone Call,8,Complaint,12,Weekly,5,Toyota Harrier
34,43,F,Widowed,46677,Kiambu,Education,2018,141,4,1,600,Renewed,4,0,Rental,Whole,Basic,3,High,1,0,215,Standard,20,Drought,Email,1,Complaint,27,Weekly,3,Toyota Harrier
96,44,F,Single,55430,Eldoret,Health,2019,152,3,0,2400,Renewed,5,3,No Housing Insurance,Whole,Basic,1,High,2,1,208,Standard,19,Natural Disaster,Email,2,Feedback,17,Weekly,2,Toyota Land Cruiser V8
85,32,M,Widowed,67208,Kisumu,Education,2020,192,3,2,1900,Renewed,4,2,Apartment,No Life Insurance,Basic,10,Medium,2,0,462,Premium,3,Accident,In-Person,10,Query,12,Monthly,5,Nissan X-Trail
133,35,M,Widowed,34546,Turkana,Livestock,2017,130,2,1,1100,Not Renewed,5,0,Bungalow,No Life Insurance,Basic,4,Low,1,0,382,Premium,6,Drought,Skype,8,Complaint,1,Weekly,5,Mazda CX-5
199,34,M,Divorced,70102,Mombasa,Property,2017,146,4,1,2200,Renewed,5,2,No Housing Insurance,No Life Insurance,Premium,1,High,1,1,137,Basic,25,Drought,In-Person,10,Update,5,Semi-Annual,5,Mercedes
198,48,F,Widowed,57978,Eldoret,Agricultural,2015,178,0,1,600,Renewed,2,0,No Housing Insurance,Whole,Premium,4,Medium,0,0,415,Standard,27,Theft,Phone Call,7,Update,27,Weekly,5,Nissan X-Trail
41,42,F,Divorced,43092,Kitui,Agricultural,2021,120,3,1,900,Not Renewed,1,1,Bungalow,Term,No Health Insurance,1,Low,1,0,348,Premium,24,Accident,Skype,1,Update,15,Weekly,5,Nissan X-Trail
156,25,F,Married,57916,Busia,Livestock,2018,128,2,1,700,Renewed,5,3,Rental,No Life Insurance,Premium,8,High,0,1,349,Premium,27,Floods,In-Person,7,Complaint,2,Semi-Annual,5,Toyota Harrier
194,58,M,Single,76908,Turkana,Agricultural,2020,166,1,0,2600,Not Renewed,5,2,Apartment,No Life Insurance,Premium,8,High,0,0,48,Standard,27,Theft,Email,2,Query,17,Weekly,5,Toyota Harrier
30,49,M,Married,75489,Kitui,Motor,2021,190,4,2,500,Renewed,4,1,Rental,No Life Insurance,Premium,2,Low,0,1,236,Basic,9,Floods,Phone Call,9,Query,26,Monthly,5,Toyota Harrier
75,58,F,Single,66132,Kiambu,Education,2015,149,3,1,2000,Renewed,4,0,Bungalow,No Life Insurance,Premium,2,Medium,2,0,463,Premium,21,Maturity,In-Person,10,Complaint,12,Weekly,5,Subaru Forester
199,58,M,Married,33192,Kisumu,Agricultural,2020,163,4,0,2500,Not Renewed,2,1,Apartment,No Life Insurance,Premium,5,Low,2,1,292,Premium,21,Death,In-Person,9,Update,23,Weekly,5,Toyota Land Cruiser V8
130,37,F,Widowed,63893,Turkana,Motor,2018,134,2,1,2000,Renewed,3,2,Rental,Term,No Health Insurance,9,High,1,1,328,Comprehensive,27,Maturity,Text,6,Complaint,1,Quarterly,5,Mazda CX-5
185,21,M,Single,42683,Kitui,Property,2019,146,3,1,2900,Not Renewed,5,1,Apartment,Whole,No Health Insurance,5,Medium,0,0,245,Premium,19,Drought,Skype,1,Query,15,Weekly,5,Nissan X-Trail
195,62,M,Widowed,65857,Nakuru,Agricultural,2015,130,2,1,200,Renewed,4,3,Rental,Term,No Health Insurance,1,Medium,1,0,206,Basic,13,Maturity,In-Person,4,Feedback,1,Weekly,5,Mazda CX-5
27,56,M,Widowed,74337,Eldoret,Health,2018,199,1,0,400,Not Renewed,5,3,Apartment,Whole,Basic,4,High,0,1,370,Premium,27,Floods,In-Person,4,Feedback,17,Semi-Annual,5,Toyota Land Cruiser V8
74,20,F,Divorced,59957,Kitui,Property,2015,130,0,2,500,Not Renewed,1,3,Bungalow,Term,Premium,9,Medium,1,0,104,Premium,4,Maturity,Email,10,Complaint,4,Annually,1,Mazda CX-5
184,58,M,Married,34483,Busia,Education,2015,103,4,0,600,Renewed,2,3,Apartment,Whole,Premium,9,High,2,0,79,Premium,4,Drought,Phone Call,4,Feedback,27,Monthly,5,Mazda CX-5
139,46,F,Single,44791,Nakuru,Property,2020,146,4,2,3000,Not Renewed,3,0,Apartment,No Life Insurance,Basic,4,Low,2,1,390,Premium,25,Theft,Skype,3,Update,10,Annually,0,Nissan X-Trail
54,18,F,Married,65593,Nairobi,Education,2019,163,1,2,2600,Renewed,4,0,Rental,Term,Premium,1,Low,2,0,66,Comprehensive,13,Maturity,Skype,4,Complaint,19,Quarterly,5,Subaru Forester
108,31,F,Single,34653,Kiambu,Agricultural,2018,187,1,0,1900,Not Renewed,3,3,Apartment,No Life Insurance,Premium,5,High,1,1,16,Basic,23,Accident,Skype,5,Query,28,Annually,5,Toyota Harrier
128,61,M,Divorced,64220,Kiambu,Education,2021,190,0,1,600,Not Renewed,2,0,Rental,No Life Insurance,Premium,7,High,1,1,21,Standard,9,Floods,Email,4,Complaint,27,Weekly,5,Toyota Harrier
66,61,M,Divorced,70247,Kisumu,Property,2015,113,4,1,2200,Renewed,4,1,No Housing Insurance,Term,Premium,7,Medium,0,0,229,Basic,19,Natural Disaster,In-Person,0,Update,5,Weekly,5,Mercedes
184,48,F,Married,66226,Nakuru,Property,2015,183,0,0,2900,Renewed,4,2,Rental,Term,Premium,5,Medium,2,0,240,Standard,17,Maturity,Phone Call,2,Update,16,Semi-Annual,5,Mercedes
113,42,M,Married,66580,Mombasa,Education,2020,175,4,2,2200,Renewed,4,3,Rental,No Life Insurance,Basic,4,Low,0,0,172,Basic,3,Drought,Email,0,Feedback,3,Quarterly,5,Toyota Harrier
194,42,F,Widowed,52110,Turkana,Education,2020,109,2,0,2900,Renewed,3,0,Apartment,Term,Premium,7,Low,0,0,223,Premium,24,Drought,Skype,4,Complaint,1,Annually,5,Mazda CX-5
